date,generated_kWh,maxtempF,mintempF,avgtempF,totalSnow_cm,sunHour,uvIndex,humidity,precipInches,pressureInches,cloudcover,windspeedMiles,visibilityMiles,lag_1,lag_2
2014-03-15,16.0,53,45,49,0.0,8.8,3,62,0.0,31,44,15,5,8.0,8.0
2014-03-16,4.0,56,45,52,0.0,11.6,4,67,0.0,31,19,10,6,16.0,8.0
2014-03-17,17.0,56,46,52,0.0,8.8,4,63,0.0,31,69,10,6,4.0,16.0
2014-03-18,7.0,51,43,48,0.0,6.0,2,75,0.0,30,83,10,1,17.0,4.0
2014-03-19,4.0,61,44,54,0.0,10.2,3,52,0.0,31,7,15,6,7.0,17.0
2014-03-20,15.0,65,44,57,0.0,11.6,4,36,0.0,30,7,14,6,4.0,7.0
2014-03-21,18.0,49,42,47,0.0,8.8,3,85,0.2,30,86,12,4,15.0,4.0
2014-03-22,12.0,50,39,46,0.0,8.8,3,65,0.0,30,78,11,6,18.0,15.0
2014-03-23,13.0,50,35,44,0.0,11.6,3,52,0.0,30,23,9,6,12.0,18.0
2014-03-24,13.0,52,37,46,0.0,10.3,2,63,0.0,30,58,9,6,13.0,12.0
2014-03-25,11.0,51,40,46,0.0,10.3,2,69,0.0,30,67,10,6,13.0,13.0
2014-03-26,15.0,50,38,46,0.0,9.0,2,67,0.0,30,52,10,6,11.0,13.0
2014-03-27,13.0,53,35,45,0.0,9.0,3,72,0.0,30,44,2,5,15.0,11.0
2014-03-28,10.0,63,40,53,0.0,11.6,3,52,0.0,30,6,5,6,13.0,15.0
2014-03-29,18.0,67,45,58,0.0,11.6,4,40,0.0,31,7,8,6,10.0,13.0
2014-03-30,16.0,72,48,62,0.0,11.6,5,41,0.0,30,10,4,6,18.0,10.0
2014-03-31,11.0,72,52,63,0.0,9.0,5,42,0.0,30,28,4,6,16.0,18.0
2014-04-01,13.0,70,50,62,0.0,11.6,5,42,0.0,30,11,3,6,11.0,16.0
2014-04-02,19.0,71,51,64,0.0,11.6,5,51,0.0,30,6,6,6,13.0,11.0
2014-04-03,17.0,69,52,63,0.0,10.3,5,45,0.0,30,45,7,6,19.0,13.0
2014-04-04,10.0,66,52,60,0.0,10.3,5,59,0.0,30,36,4,6,17.0,19.0
2014-04-05,5.0,64,47,57,0.0,10.3,4,57,0.0,30,9,6,6,10.0,17.0
2014-04-06,22.0,64,50,59,0.0,6.6,4,74,0.1,30,100,9,5,5.0,10.0
2014-04-07,9.0,70,53,63,0.0,10.4,4,55,0.0,30,27,10,6,22.0,5.0
2014-04-08,14.0,52,45,49,0.0,10.4,2,56,0.0,31,11,16,6,9.0,22.0
2014-04-09,15.0,58,42,53,0.0,11.6,3,51,0.0,31,8,10,6,14.0,9.0
2014-04-10,20.0,64,44,57,0.0,11.6,4,54,0.0,31,12,2,6,15.0,14.0
2014-04-11,20.0,60,47,55,0.0,11.6,4,54,0.0,31,41,6,5,20.0,15.0
2014-04-12,12.0,60,43,55,0.0,9.2,3,49,0.0,31,46,6,6,20.0,20.0
2014-04-13,12.0,57,44,53,0.0,11.6,4,54,0.0,31,0,11,6,12.0,20.0
2014-04-13,12.0,57,44,53,0.0,11.6,4,54,0.0,31,0,11,6,12.0,12.0
2014-04-14,21.0,53,42,50,0.0,9.3,3,59,0.0,31,28,14,5,12.0,12.0
2014-04-15,20.0,53,39,48,0.0,11.6,3,57,0.0,31,36,7,6,21.0,12.0
2014-04-16,20.0,59,36,52,0.0,11.6,4,45,0.0,31,4,5,6,20.0,21.0
2014-04-17,26.0,64,42,56,0.0,10.4,4,38,0.0,31,2,10,6,20.0,20.0
2014-04-18,17.0,53,44,50,0.0,9.3,2,53,0.0,31,65,11,6,26.0,20.0
2014-04-19,18.0,59,41,52,0.0,11.6,4,53,0.0,30,13,10,6,17.0,26.0
2014-04-20,27.0,68,48,61,0.0,11.6,5,53,0.0,30,40,15,5,18.0,17.0
2014-04-21,11.0,62,49,57,0.0,10.5,3,61,0.0,30,50,10,6,27.0,18.0
2014-04-22,12.0,64,46,58,0.0,10.5,3,52,0.0,30,46,7,6,11.0,27.0
2014-04-23,17.0,69,48,63,0.0,11.6,4,51,0.0,31,26,3,5,12.0,11.0
2014-04-24,24.0,68,51,63,0.0,10.5,4,58,0.0,31,64,4,3,17.0,12.0
2014-04-25,13.0,74,52,66,0.0,11.6,4,50,0.0,30,18,8,6,24.0,17.0
2014-04-26,22.0,65,46,59,0.0,9.4,3,53,0.0,30,51,11,6,13.0,24.0
2014-04-27,15.0,63,48,58,0.0,11.6,4,54,0.0,30,29,6,6,22.0,13.0
2014-04-28,15.0,65,47,60,0.0,10.3,5,59,0.0,30,100,4,6,15.0,22.0
2014-04-29,9.0,61,50,57,0.0,12.4,3,80,0.0,30,94,2,5,15.0,15.0
2014-04-30,6.0,64,47,58,0.0,13.5,3,64,0.0,30,32,4,6,9.0,15.0
2014-05-01,27.0,66,46,61,0.0,13.5,4,56,0.0,30,60,4,6,6.0,9.0
2014-05-02,18.0,57,47,53,0.0,11.4,3,66,0.0,31,87,9,6,27.0,6.0
2014-05-03,7.0,58,40,53,0.0,14.5,4,49,0.0,31,34,6,6,18.0,27.0
2014-05-04,20.0,60,39,55,0.0,13.5,4,50,0.0,31,14,3,6,7.0,18.0
2014-05-05,21.0,67,42,60,0.0,14.5,5,49,0.0,30,14,4,6,20.0,7.0
2014-05-06,23.0,67,53,62,0.0,10.4,4,63,0.0,30,66,12,6,21.0,20.0
2014-05-07,14.0,61,46,56,0.0,12.5,3,74,0.0,30,100,14,6,23.0,21.0
2014-05-08,16.0,55,49,53,0.0,9.5,3,89,0.0,30,100,9,6,14.0,23.0
2014-05-09,6.0,59,49,55,0.0,12.5,3,70,0.0,30,68,18,6,16.0,14.0
2014-05-10,18.0,58,47,53,0.0,14.4,3,95,0.2,30,100,14,3,6.0,16.0
2014-05-11,8.0,55,45,52,0.0,12.7,4,69,0.0,30,100,18,6,18.0,6.0
2014-05-12,8.0,56,43,53,0.0,12.7,4,76,0.1,30,80,11,6,8.0,18.0
2014-05-13,17.0,56,43,53,0.0,13.6,3,77,0.0,31,88,8,1,8.0,8.0
2014-05-13,17.0,56,43,53,0.0,13.6,3,77,0.0,31,88,8,1,17.0,8.0
2014-05-14,23.0,60,40,54,0.0,15.7,4,60,0.0,31,35,10,5,17.0,17.0
2014-05-15,23.0,59,41,55,0.0,15.8,4,58,0.0,31,18,6,6,23.0,17.0
2014-05-16,27.0,65,44,59,0.0,15.8,5,47,0.0,31,5,6,6,23.0,23.0
2014-05-17,31.0,69,47,64,0.0,15.8,5,56,0.0,31,9,3,6,27.0,23.0
2014-05-18,28.0,72,50,66,0.0,15.8,5,51,0.0,30,15,5,6,31.0,27.0
2014-05-19,20.0,75,54,70,0.0,15.9,6,49,0.0,30,26,6,6,28.0,31.0
2014-05-20,20.0,75,59,70,0.0,15.6,6,54,0.0,30,28,10,6,20.0,28.0
2014-05-21,20.0,68,56,66,0.0,15.9,4,77,0.0,30,59,9,3,20.0,20.0
2014-05-22,20.0,71,57,65,0.0,15.9,5,47,0.0,30,7,6,6,20.0,20.0
2014-05-23,21.0,68,53,63,0.0,16.0,4,57,0.0,30,55,7,6,20.0,20.0
2014-05-24,22.0,65,53,61,0.0,16.0,4,55,0.0,30,56,11,6,21.0,20.0
2014-05-25,21.0,71,49,64,0.0,16.0,4,52,0.0,31,21,2,6,22.0,21.0
2014-05-26,21.0,69,53,64,0.0,13.8,5,65,0.0,30,49,8,5,21.0,22.0
2014-05-27,10.0,63,55,61,0.0,12.0,4,89,0.0,30,100,4,6,21.0,21.0
2014-05-28,5.0,63,52,60,0.0,13.8,4,81,0.0,30,76,5,6,10.0,21.0
2014-05-29,6.0,68,50,62,0.0,15.6,4,64,0.0,30,22,3,6,5.0,10.0
2014-05-30,14.0,62,46,58,0.0,16.1,3,64,0.0,31,63,8,6,6.0,5.0
2014-05-31,22.0,72,46,63,0.0,16.1,5,54,0.0,31,0,3,6,14.0,6.0
2014-06-01,17.0,65,47,61,0.0,16.2,4,64,0.0,31,42,3,6,22.0,14.0
2014-06-02,21.0,70,44,66,0.0,16.2,4,50,0.0,31,10,4,6,17.0,22.0
2014-06-03,28.0,68,47,65,0.0,16.2,5,59,0.0,30,26,4,6,21.0,17.0
2014-06-04,17.0,62,51,58,0.0,13.9,3,86,0.1,30,100,8,4,28.0,21.0
2014-06-05,12.0,63,44,57,0.0,14.8,3,74,0.1,30,91,14,6,17.0,28.0
2014-06-06,25.0,74,47,68,0.0,16.3,6,54,0.0,30,9,5,6,12.0,17.0
2014-06-07,31.0,84,59,77,0.0,16.3,6,53,0.0,30,42,6,6,25.0,12.0
2014-06-08,21.0,78,60,72,0.0,15.7,5,68,0.0,31,13,4,6,31.0,25.0
2014-06-09,27.0,87,63,80,0.0,16.3,6,61,0.0,30,9,5,6,21.0,31.0
2014-06-10,14.0,78,62,73,0.0,16.3,5,64,0.0,31,27,9,5,27.0,21.0
2014-06-11,12.0,72,56,68,0.0,16.3,5,55,0.0,31,14,6,6,14.0,27.0
2014-06-12,32.0,74,54,69,0.0,16.3,6,53,0.0,31,4,4,6,12.0,14.0
2014-06-12,32.0,74,54,69,0.0,16.3,6,53,0.0,31,4,4,6,32.0,12.0
2014-06-13,24.0,72,54,68,0.0,16.3,4,55,0.0,31,32,6,6,32.0,32.0
2014-06-14,27.0,64,54,61,0.0,14.8,4,68,0.0,31,62,8,3,24.0,32.0
2014-06-15,21.0,67,51,63,0.0,16.7,4,62,0.0,31,44,6,6,27.0,24.0
2014-06-16,20.0,62,48,60,0.0,14.2,4,78,0.0,31,86,8,6,21.0,27.0
2014-06-17,10.0,65,53,61,0.0,15.0,4,73,0.0,31,66,7,6,20.0,21.0
2014-06-18,16.0,68,49,63,0.0,16.8,4,70,0.0,31,39,6,6,10.0,20.0
2014-06-19,16.0,66,50,62,0.0,15.8,4,66,0.0,31,53,4,6,16.0,10.0
2014-06-20,14.0,64,53,61,0.0,15.8,4,60,0.0,31,77,6,6,16.0,16.0
2014-06-21,14.0,72,49,67,0.0,16.8,4,55,0.0,31,51,3,6,14.0,16.0
2014-06-22,19.0,71,53,66,0.0,16.8,4,53,0.0,31,14,3,6,14.0,14.0
2014-06-23,27.0,71,51,67,0.0,16.8,4,54,0.0,31,29,4,6,19.0,14.0
2014-06-24,28.0,73,52,68,0.0,16.7,6,58,0.1,31,6,5,5,27.0,19.0
2014-06-25,27.0,66,50,62,0.0,16.7,4,52,0.0,30,56,5,6,28.0,27.0
2014-06-26,18.0,73,52,68,0.0,16.6,4,50,0.0,30,47,2,6,27.0,28.0
2014-06-27,23.0,73,56,68,0.0,15.8,6,51,0.0,30,46,7,6,18.0,27.0
2014-06-28,12.0,68,54,63,0.0,13.4,4,64,0.0,30,100,3,6,23.0,18.0
2014-06-29,15.0,64,54,60,0.0,15.8,4,87,0.0,30,93,7,6,12.0,23.0
2014-06-30,23.0,66,52,63,0.0,16.7,4,51,0.0,31,19,7,6,15.0,12.0
2014-07-01,26.0,68,47,64,0.0,16.7,5,49,0.0,31,15,5,6,23.0,15.0
2014-07-02,28.0,71,49,67,0.0,16.7,4,50,0.0,31,30,3,6,26.0,23.0
2014-07-03,26.0,78,52,72,0.0,16.7,6,47,0.0,31,3,9,6,28.0,26.0
2014-07-04,31.0,83,58,77,0.0,16.6,6,43,0.0,30,48,10,6,26.0,28.0
2014-07-05,15.0,69,62,67,0.0,13.3,5,90,0.0,30,100,10,6,31.0,26.0
2014-07-06,11.0,75,55,69,0.0,13.9,5,66,0.0,30,96,16,6,15.0,31.0
2014-07-07,10.0,74,51,68,0.0,15.7,5,50,0.0,31,8,2,6,11.0,15.0
2014-07-08,17.0,59,55,58,0.0,12.2,3,95,0.0,30,100,8,6,10.0,11.0
2014-07-09,5.0,60,55,57,0.0,12.1,3,96,0.1,30,100,13,4,17.0,10.0
2014-07-10,2.0,73,61,68,0.0,12.1,5,80,0.0,30,61,6,6,5.0,17.0
2014-07-11,8.0,71,59,67,0.0,13.9,4,77,0.0,30,77,6,6,2.0,5.0
2014-07-12,5.0,69,57,66,0.0,13.9,4,84,0.0,30,84,6,6,8.0,2.0
2014-07-12,5.0,69,57,66,0.0,13.9,4,84,0.0,30,84,6,6,5.0,8.0
2014-07-13,4.0,69,58,65,0.0,12.1,4,80,0.0,30,100,7,6,5.0,5.0
2014-07-14,13.0,71,54,67,0.0,15.6,5,60,0.0,30,11,7,6,4.0,5.0
2014-07-15,24.0,70,53,65,0.0,13.0,5,84,0.0,31,86,9,6,13.0,4.0
2014-07-16,14.0,81,53,75,0.0,16.1,5,58,0.0,31,22,4,6,24.0,13.0
2014-07-17,29.0,85,60,79,0.0,16.0,7,56,0.0,31,6,1,6,14.0,24.0
2014-07-18,25.0,89,65,82,0.0,16.0,7,50,0.0,30,5,6,6,29.0,14.0
2014-07-19,28.0,89,71,82,0.0,16.0,7,40,0.0,30,22,11,6,25.0,29.0
2014-07-20,14.0,80,66,76,0.0,16.0,5,65,0.0,30,45,5,5,28.0,25.0
2014-07-21,8.0,72,62,69,0.0,12.0,5,81,0.0,30,90,9,6,14.0,28.0
2014-07-22,12.0,79,63,73,0.0,15.9,5,61,0.0,31,5,9,6,8.0,14.0
2014-07-23,27.0,81,64,76,0.0,15.9,6,59,0.0,31,6,10,6,12.0,8.0
2014-07-24,28.0,78,62,73,0.0,15.9,6,54,0.0,30,0,10,6,27.0,12.0
2014-07-25,22.0,74,59,70,0.0,15.8,6,60,0.0,30,28,7,6,28.0,27.0
2014-07-26,11.0,76,56,72,0.0,15.8,5,65,0.0,30,42,6,5,22.0,28.0
2014-07-27,16.0,82,62,75,0.0,15.4,5,54,0.0,30,12,1,6,11.0,22.0
2014-07-28,16.0,72,63,68,0.0,12.5,4,86,0.3,30,75,8,3,16.0,11.0
2014-07-29,7.0,75,62,71,0.0,14.5,6,77,0.0,30,41,6,6,16.0,16.0
2014-07-30,22.0,71,59,68,0.0,13.5,4,69,0.0,30,70,8,6,7.0,16.0
2014-07-31,22.0,78,56,72,0.0,14.5,5,54,0.0,30,7,4,6,22.0,7.0
2014-08-01,26.0,77,58,73,0.0,14.5,6,57,0.0,30,32,4,6,22.0,22.0
2014-08-02,19.0,77,63,73,0.0,14.5,5,65,0.0,30,27,8,6,26.0,22.0
2014-08-03,22.0,76,59,71,0.0,14.5,6,57,0.0,30,51,3,6,19.0,26.0
2014-08-04,15.0,73,58,67,0.0,14.5,4,52,0.0,30,24,4,6,22.0,19.0
2014-08-05,20.0,75,55,70,0.0,14.5,6,50,0.0,31,5,3,6,15.0,22.0
2014-08-06,24.0,70,60,66,0.0,11.5,5,75,0.0,30,52,9,6,20.0,15.0
2014-08-07,6.0,76,57,70,0.0,14.5,5,59,0.0,30,11,3,6,24.0,20.0
2014-08-08,16.0,70,60,67,0.0,10.4,4,87,0.1,30,83,6,5,6.0,24.0
2014-08-09,7.0,72,62,68,0.0,12.4,5,56,0.0,30,42,13,6,16.0,6.0
2014-08-10,17.0,73,58,69,0.0,11.4,6,78,0.0,30,88,14,1,7.0,16.0
2014-08-11,12.0,68,55,64,0.0,13.5,5,57,0.0,30,72,13,6,17.0,7.0
2014-08-11,12.0,68,55,64,0.0,13.5,5,57,0.0,30,72,13,6,12.0,17.0
2014-08-12,22.0,67,53,63,0.0,13.5,5,61,0.0,30,61,15,6,12.0,12.0
2014-08-13,22.0,69,53,65,0.0,14.5,5,55,0.0,30,23,5,6,22.0,12.0
2014-08-14,20.0,68,55,64,0.0,14.5,5,60,0.0,30,18,9,6,22.0,22.0
2014-08-15,10.0,67,53,61,0.0,14.5,4,65,0.0,30,46,8,6,20.0,22.0
2014-08-16,18.0,67,53,63,0.0,12.4,5,61,0.0,31,77,13,6,10.0,20.0
2014-08-17,21.0,59,54,58,0.0,10.2,4,88,0.0,30,100,15,6,18.0,10.0
2014-08-18,8.0,63,50,59,0.0,9.4,5,66,0.0,30,94,13,6,21.0,18.0
2014-08-19,11.0,61,50,58,0.0,11.6,3,59,0.0,30,9,14,6,8.0,21.0
2014-08-20,22.0,65,48,59,0.0,11.6,5,55,0.0,30,19,6,6,11.0,8.0
2014-08-21,13.0,65,47,58,0.0,11.6,4,52,0.0,30,17,9,6,22.0,11.0
2014-08-22,12.0,63,51,60,0.0,9.3,5,65,0.0,30,76,12,6,13.0,22.0
2014-08-23,11.0,62,49,58,0.0,11.6,3,60,0.0,30,29,11,6,12.0,13.0
2014-08-24,22.0,64,47,59,0.0,11.6,3,56,0.0,31,12,6,6,11.0,12.0
2014-08-25,14.0,61,49,58,0.0,8.2,4,79,0.0,30,100,4,6,22.0,11.0
2014-08-26,6.0,59,55,58,0.0,7.0,3,98,0.3,30,100,5,3,14.0,22.0
2014-08-27,2.0,70,48,63,0.0,11.6,4,63,0.0,30,0,6,6,6.0,14.0
2014-08-28,18.0,71,56,64,0.0,8.1,4,74,0.0,30,88,9,6,2.0,6.0
2014-08-29,8.0,70,56,65,0.0,11.6,4,60,0.0,30,49,9,6,18.0,2.0
2014-08-30,14.0,65,57,62,0.0,6.9,4,85,0.1,30,100,13,6,8.0,18.0
2014-08-31,7.0,65,54,60,0.0,11.6,4,71,0.0,30,48,9,6,14.0,8.0
2014-09-01,14.0,69,53,64,0.0,10.4,4,59,0.0,31,49,3,6,7.0,14.0
2014-09-02,15.0,72,59,67,0.0,11.6,4,63,0.0,31,29,4,6,14.0,7.0
2014-09-03,16.0,69,56,64,0.0,11.6,4,59,0.0,31,0,9,6,15.0,14.0
2014-09-04,22.0,73,55,67,0.0,9.1,4,66,0.0,31,18,5,6,16.0,15.0
2014-09-05,10.0,76,61,70,0.0,11.6,5,61,0.0,30,49,0,6,22.0,16.0
2014-09-06,13.0,69,59,65,0.0,11.6,4,85,0.1,30,44,5,6,10.0,22.0
2014-09-07,4.0,73,55,66,0.0,11.6,4,62,0.0,30,36,0,6,13.0,10.0
2014-09-08,16.0,71,55,64,0.0,11.6,4,62,0.0,31,0,4,6,4.0,13.0
2014-09-09,21.0,67,52,61,0.0,11.6,5,62,0.0,31,29,4,6,16.0,4.0
2014-09-10,14.0,64,51,60,0.0,11.6,4,58,0.0,31,17,6,6,21.0,16.0
2014-09-10,14.0,64,51,60,0.0,11.6,4,58,0.0,31,17,6,6,14.0,21.0
2014-09-11,13.0,67,51,62,0.0,11.6,4,67,0.0,31,34,7,6,14.0,14.0
2014-09-12,15.0,69,51,63,0.0,11.6,4,60,0.0,31,4,6,6,13.0,14.0
2014-09-13,18.0,66,53,62,0.0,10.3,4,64,0.0,30,51,10,6,15.0,13.0
2014-09-14,17.0,70,54,63,0.0,11.6,4,69,0.0,31,36,6,6,18.0,15.0
2014-09-15,13.0,73,56,66,0.0,11.6,4,62,0.0,30,23,6,6,17.0,18.0
2014-09-16,12.0,77,56,69,0.0,11.6,5,60,0.0,30,8,4,6,13.0,17.0
2014-09-17,17.0,76,59,69,0.0,11.6,6,58,0.0,30,3,7,6,12.0,13.0
2014-09-18,17.0,77,61,70,0.0,11.6,6,59,0.0,30,44,6,6,17.0,12.0
2014-09-19,13.0,78,60,71,0.0,11.6,5,64,0.0,30,31,5,6,17.0,17.0
2014-09-20,13.0,74,60,69,0.0,11.6,5,71,0.0,30,17,6,6,13.0,17.0
2014-09-21,11.0,63,54,60,0.0,10.2,4,70,0.0,31,60,11,5,13.0,13.0
2014-09-22,13.0,60,53,57,0.0,8.8,4,75,0.0,31,69,8,6,11.0,13.0
2014-09-23,10.0,64,48,57,0.0,11.6,4,60,0.0,31,43,1,6,13.0,11.0
2014-09-24,10.0,63,50,57,0.0,10.2,4,70,0.0,30,51,10,6,10.0,13.0
2014-09-25,7.0,63,51,59,0.0,11.6,3,61,0.0,31,34,11,6,10.0,10.0
2014-09-26,14.0,63,51,60,0.0,7.4,5,78,0.0,31,81,7,6,7.0,10.0
2014-09-27,4.0,69,56,63,0.0,11.6,4,77,0.0,31,20,3,6,14.0,7.0
2014-09-28,15.0,73,55,66,0.0,10.2,5,65,0.0,31,18,6,6,4.0,14.0
2014-09-29,13.0,67,57,63,0.0,7.3,5,82,0.0,31,100,9,6,15.0,4.0
2014-09-30,4.0,67,56,62,0.0,8.8,4,82,0.0,31,86,5,6,13.0,15.0
2014-10-01,11.0,70,54,64,0.0,10.2,4,66,0.0,31,26,4,6,4.0,13.0
2014-10-02,11.0,69,55,64,0.0,11.6,4,66,0.0,31,57,3,6,11.0,4.0
2014-10-03,4.0,72,53,65,0.0,11.6,4,62,0.0,31,31,3,6,11.0,11.0
2014-10-04,11.0,69,53,63,0.0,10.2,5,60,0.0,30,8,7,6,4.0,11.0
2014-10-05,7.0,60,50,56,0.0,7.3,3,67,0.0,31,62,5,6,11.0,4.0
2014-10-06,3.0,58,49,54,0.0,5.8,3,81,0.0,30,80,9,1,7.0,11.0
2014-10-07,4.0,59,49,56,0.0,11.6,3,63,0.0,30,20,19,5,3.0,7.0
2014-10-08,8.0,61,47,56,0.0,8.7,4,94,0.1,30,47,11,5,4.0,3.0
2014-10-09,5.0,62,54,59,0.0,11.5,3,79,0.0,30,36,14,5,8.0,4.0
2014-10-10,11.0,63,51,58,0.0,8.7,4,62,0.0,30,4,7,6,5.0,8.0
2014-10-10,11.0,63,51,58,0.0,8.7,4,62,0.0,30,4,7,6,11.0,5.0
2014-10-11,8.0,65,49,57,0.0,10.1,4,68,0.0,30,22,4,6,11.0,11.0
2014-10-12,5.0,63,48,57,0.0,6.9,3,67,0.0,30,25,11,6,8.0,11.0
2014-10-13,8.0,62,53,59,0.0,8.4,3,73,0.0,30,72,13,6,5.0,8.0
2014-10-14,4.0,60,50,56,0.0,8.4,4,71,0.0,30,63,12,6,8.0,5.0
2014-10-15,4.0,63,50,57,0.0,10.0,3,71,0.0,30,30,6,6,4.0,8.0
2014-10-16,7.0,63,52,58,0.0,8.4,3,73,0.0,30,62,13,6,4.0,4.0
2014-10-17,7.0,64,55,60,0.0,10.0,4,74,0.0,30,71,9,6,7.0,4.0
2014-10-18,8.0,70,54,64,0.0,10.3,5,68,0.0,31,26,10,6,7.0,7.0
2014-10-19,11.0,71,57,64,0.0,10.3,5,66,0.0,30,38,14,6,8.0,7.0
2014-10-20,5.0,62,54,58,0.0,8.4,4,72,0.0,31,64,10,3,11.0,8.0
2014-10-21,10.0,55,45,52,0.0,6.7,3,91,0.1,30,82,17,5,5.0,11.0
2014-10-22,2.0,53,44,50,0.0,8.3,2,77,0.0,31,38,14,5,10.0,5.0
2014-10-23,3.0,57,47,53,0.0,8.3,3,74,0.0,31,78,9,6,2.0,10.0
2014-10-24,5.0,55,47,52,0.0,6.7,3,82,0.0,31,84,10,1,3.0,2.0
2014-10-25,2.0,58,50,54,0.0,8.3,3,88,0.0,31,80,6,1,5.0,3.0
2014-10-26,6.0,60,47,55,0.0,8.3,3,74,0.0,31,72,9,6,2.0,5.0
2014-10-27,4.0,61,48,56,0.0,10.0,3,72,0.0,31,21,7,6,6.0,2.0
2014-10-28,8.0,55,42,49,0.0,9.9,3,53,0.0,31,13,6,6,4.0,6.0
2014-10-29,8.0,51,41,49,0.0,5.0,3,83,0.0,31,100,4,1,8.0,4.0
2014-10-30,1.0,62,49,57,0.0,9.9,3,75,0.0,31,46,6,5,8.0,8.0
2014-10-31,5.0,64,51,58,0.0,9.9,4,71,0.0,31,7,5,6,1.0,8.0
2014-11-01,9.0,64,53,58,0.0,9.8,4,62,0.0,31,7,7,6,5.0,1.0
2014-11-02,7.0,63,53,58,0.0,9.8,3,67,0.0,30,57,13,6,9.0,5.0
2014-11-03,5.0,58,51,54,0.0,6.6,3,75,0.0,30,62,13,3,7.0,9.0
2014-11-04,3.0,50,44,47,0.0,9.7,2,74,0.0,30,32,6,6,5.0,7.0
2014-11-05,3.0,51,42,47,0.0,9.7,2,80,0.0,30,51,5,6,3.0,5.0
2014-11-06,3.0,50,41,46,0.0,9.7,3,77,0.0,30,56,8,6,3.0,3.0
2014-11-07,2.0,49,40,46,0.0,8.2,3,84,0.1,30,75,15,5,3.0,3.0
2014-11-08,4.0,53,43,48,0.0,9.6,3,73,0.0,30,11,11,6,2.0,3.0
2014-11-09,6.0,55,46,50,0.0,9.5,4,66,0.0,30,47,9,6,4.0,2.0
2014-11-09,6.0,55,46,50,0.0,9.5,4,66,0.0,30,47,9,6,6.0,4.0
2014-11-10,4.0,53,44,48,0.0,9.5,2,72,0.0,30,25,13,6,6.0,6.0
2014-11-11,5.0,56,42,50,0.0,9.5,3,70,0.0,30,22,11,6,4.0,6.0
2014-11-12,7.0,55,47,51,0.0,8.7,4,79,0.0,30,51,9,3,5.0,4.0
2014-11-13,4.0,55,44,49,0.0,8.7,3,70,0.0,30,34,9,6,7.0,5.0
2014-11-14,5.0,54,45,50,0.0,6.9,3,74,0.0,30,51,8,6,4.0,7.0
2014-11-15,1.0,51,46,49,0.0,5.1,2,93,0.1,30,93,7,4,5.0,4.0
2014-11-16,2.0,49,44,48,0.0,2.1,3,91,0.1,30,87,4,4,1.0,5.0
2014-11-17,1.0,51,43,47,0.0,4.0,2,76,0.0,30,52,7,6,2.0,1.0
2014-11-18,3.0,48,42,46,0.0,2.1,2,89,0.0,30,86,6,1,1.0,2.0
2014-11-19,2.0,49,43,47,0.0,2.1,2,77,0.0,31,70,4,6,3.0,1.0
2014-11-20,0.0,48,39,44,0.0,5.8,2,79,0.0,31,12,7,6,2.0,3.0
2014-11-21,5.0,45,37,41,0.0,5.8,2,82,0.0,31,43,7,6,0.0,2.0
2014-11-22,5.0,54,41,49,0.0,5.8,3,78,0.0,31,26,7,6,5.0,0.0
2014-11-23,5.0,57,48,52,0.0,3.9,3,78,0.0,30,48,6,6,5.0,5.0
2014-11-24,3.0,51,41,47,0.0,5.8,2,69,0.0,31,39,3,6,5.0,5.0
2014-11-25,4.0,45,37,41,0.0,3.9,1,74,0.0,31,77,12,6,3.0,5.0
2014-11-26,3.0,44,38,42,0.0,3.9,3,85,0.0,30,90,6,6,4.0,3.0
2014-11-27,1.0,49,44,48,0.0,2.1,2,92,0.0,30,100,6,6,3.0,4.0
2014-11-28,2.0,51,43,47,0.0,5.8,2,77,0.0,30,46,9,6,1.0,3.0
2014-11-29,2.0,44,35,40,0.0,5.8,2,74,0.0,30,4,9,6,2.0,1.0
2014-11-30,4.0,39,33,36,0.0,5.8,2,72,0.0,30,9,1,6,2.0,2.0
2014-12-01,0.0,37,34,36,0.0,3.9,1,83,0.0,30,71,7,6,4.0,2.0
2014-12-02,0.0,35,32,34,0.0,5.8,2,82,0.0,30,53,6,6,0.0,4.0
2014-12-03,1.0,33,27,30,0.0,3.9,1,74,0.0,31,81,8,6,0.0,0.0
2014-12-04,0.0,35,28,31,0.0,5.8,1,73,0.0,30,37,6,6,1.0,0.0
2014-12-05,1.0,38,33,36,0.0,2.0,1,91,0.0,31,86,5,6,0.0,1.0
2014-12-06,1.0,46,35,40,0.0,5.8,1,84,0.0,31,7,4,6,1.0,0.0
2014-12-07,4.0,40,32,37,0.0,2.0,2,72,0.0,31,100,13,6,1.0,1.0
2014-12-08,1.0,40,35,36,0.0,2.0,2,76,0.0,31,100,10,5,4.0,1.0
2014-12-09,1.0,44,36,39,0.0,5.8,2,77,0.0,31,3,2,6,1.0,4.0
2014-12-09,1.0,44,36,39,0.0,5.8,2,77,0.0,31,3,2,6,1.0,1.0
2014-12-10,3.0,48,38,43,0.0,5.8,3,74,0.0,31,10,9,6,1.0,1.0
2014-12-11,5.0,45,39,42,0.0,5.8,3,85,0.0,30,41,13,6,3.0,1.0
2014-12-12,1.0,48,43,46,0.0,2.0,2,90,0.0,30,100,21,6,5.0,3.0
2014-12-13,0.0,41,37,40,0.0,2.0,1,86,0.0,30,100,7,6,1.0,5.0
